devmac,phyname,type,first_time,last_time,duration_sec,strongest_signal,avg_lat,avg_lon,bytes_data
C8:78:67:7E:19:39,IEEE802.11,"Wi-Fi AP",1774456016,1774456016,0,-96,35.7694895,-78.639242167,0
C8:78:67:9D:D9:62,IEEE802.11,"Wi-Fi AP",1774456017,1774456017,0,-95,35.7694895,-78.639242167,0
58:34:72:38:0C:F0,Bluetooth,BTLE,1774456017,1774456017,0,0,35.76948,-78.639234167,0
C8:78:67:A4:B9:09,IEEE802.11,"Wi-Fi AP",1774456017,1774456017,0,-93,35.769435333,-78.639199333,0
2C:DF:68:B9:0B:A2,IEEE802.11,"Wi-Fi Bridged",1774456017,1774456017,0,0,0.0,0.0,206
C8:78:67:B3:B1:98,IEEE802.11,"Wi-Fi AP",1774456017,1774456017,0,-93,35.769435333,-78.639199333,0
C8:78:67:76:86:8A,IEEE802.11,"Wi-Fi AP",1774456017,1774456017,0,-94,35.769435333,-78.639199333,0
C8:78:67:4C:D9:23,IEEE802.11,"Wi-Fi AP",1774456018,1774456018,0,-96,35.769435333,-78.639199333,0
C8:78:67:F5:07:55,IEEE802.11,"Wi-Fi AP",1774456018,1774456018,0,-95,35.769364,-78.639155,0
6E:49:B2:87:5E:C7,IEEE802.11,"Wi-Fi AP",1774456018,1774456018,0,-91,35.769364,-78.639155,0
7E:49:B2:5D:32:FD,IEEE802.11,"Wi-Fi AP",1774456018,1774456018,0,-93,35.769364,-78.639155,0
C8:78:67:59:1D:7B,IEEE802.11,"Wi-Fi AP",1774456018,1774456018,0,-96,35.769364,-78.639155,0
C8:78:67:14:2A:F5,IEEE802.11,"Wi-Fi AP",1774456018,1774456018,0,-95,35.769364,-78.639155,0
C8:78:67:83:6A:2E,IEEE802.11,"Wi-Fi AP",1774456018,1774456018,0,-95,35.769364,-78.639155,0
84:18:3A:32:36:20,IEEE802.11,"Wi-Fi AP",1774456019,1774456019,0,-89,35.769364,-78.639155,0
C8:78:67:F8:56:A8,IEEE802.11,"Wi-Fi AP",1774456018,1774456018,0,-95,35.769364,-78.639155,0
C8:78:67:15:9C:F9,IEEE802.11,"Wi-Fi AP",1774456019,1774456019,0,-95,35.769364,-78.639155,0
C8:78:67:AC:70:AF,IEEE802.11,"Wi-Fi AP",1774456019,1774456019,0,-96,35.769364,-78.639155,0
90:CA:FA:B6:9F:70,IEEE802.11,"Wi-Fi AP",1774456019,1774456019,0,-93,35.769364,-78.639155,0
56:49:B2:3E:BA:77,IEEE802.11,"Wi-Fi AP",1774456018,1774456018,0,-93,35.769364,-78.639155,0
C8:78:67:A2:87:03,IEEE802.11,"Wi-Fi AP",1774456018,1774456018,0,-95,35.769364,-78.639155,0
C8:78:67:D7:F2:4A,IEEE802.11,"Wi-Fi AP",1774456019,1774456019,0,-95,35.769364,-78.639155,0
C0:91:B9:55:A6:C2,IEEE802.11,"Wi-Fi Client",1774456019,1774456019,0,0,0.0,0.0,0
C8:78:67:39:A1:EA,IEEE802.11,"Wi-Fi AP",1774456019,1774456019,0,-88,35.769275667,-78.639114833,0
C8:78:67:B3:F2:B0,IEEE802.11,"Wi-Fi AP",1774456019,1774456019,0,-96,35.769275667,-78.639114833,0
C8:78:67:1A:19:31,IEEE802.11,"Wi-Fi AP",1774456019,1774456019,0,-87,35.769275667,-78.639114833,0
C8:78:67:11:7B:86,IEEE802.11,"Wi-Fi AP",1774456019,1774456019,0,-96,35.769275667,-78.639114833,0
C8:78:67:8F:D4:B1,IEEE802.11,"Wi-Fi AP",1774456019,1774456019,0,-90,35.769275667,-78.639114833,0
BC:30:7E:42:52:76,IEEE802.11,"Wi-Fi AP",1774456023,1774456023,0,-87,35.7689125,-78.639029167,0
96:46:9D:64:E2:3F,IEEE802.11,"Wi-Fi AP",1774456023,1774456023,0,-86,35.7689125,-78.639029167,0
A2:46:9D:69:38:28,IEEE802.11,"Wi-Fi AP",1774456023,1774456023,0,-77,35.7688430835005,-78.6390184169906,0
84:EA:ED:02:8A:B5,IEEE802.11,"Wi-Fi Client",1774456023,1774456023,0,-89,35.7689125,-78.639029167,0
90:CA:FA:A6:B0:36,IEEE802.11,"Wi-Fi AP",1774456023,1774456023,0,-82,35.7689125,-78.639029167,0
A6:46:9D:34:86:3F,IEEE802.11,"Wi-Fi AP",1774456023,1774456023,0,-82,35.7688430835005,-78.6390184169906,0
BA:46:9D:FD:96:74,IEEE802.11,"Wi-Fi AP",1774456023,1774456023,0,-85,35.7689125,-78.639029167,0
BE:46:9D:47:A7:60,IEEE802.11,"Wi-Fi AP",1774456023,1774456023,0,-76,35.7689125,-78.639029167,0
AE:46:9D:31:41:FD,IEEE802.11,"Wi-Fi AP",1774456023,1774456023,0,-85,35.7688430835005,-78.6390184169906,0
F2:A8:62:58:AF:4B,IEEE802.11,"Wi-Fi Client",1774456023,1774456023,0,-77,35.7688430835005,-78.6390184169906,0
57:A5:1C:1F:03:25,Bluetooth,BTLE,1774456024,1774456024,0,0,35.768830167,-78.639016,0
A2:07:00:BF:43:70,Bluetooth,BTLE,1774456024,1774456024,0,0,35.768830167,-78.639016,0
55:89:A4:D2:38:59,Bluetooth,BTLE,1774456024,1774456024,0,0,35.768830167,-78.639016,0
96:46:9D:0B:FC:31,IEEE802.11,"Wi-Fi AP",1774456023,1774456023,0,-88,35.768773667,-78.639007667,0
34:F1:50:D3:2E:7D,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,683
D0:88:0C:C2:92:7E,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,670
16:96:E5:3A:4F:9F,IEEE802.11,"Wi-Fi AP",1774456024,1774456024,0,-93,35.768773667,-78.639007667,0
BC:96:E5:B4:74:1D,IEEE802.11,"Wi-Fi AP",1774456024,1774456024,0,-93,35.768773667,-78.639007667,0
DE:15:04:79:05:99,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,433
38:62:33:05:20:D0,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,184
AC:45:EF:AB:2D:84,IEEE802.11,"Wi-Fi WDS",1774456024,1774456024,0,0,0.0,0.0,86
A8:46:9D:29:88:54,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,62
7E:49:92:D8:8C:9C,IEEE802.11,"Wi-Fi AP",1774456023,1774456023,0,-88,35.768773667,-78.639007667,0
60:45:2E:2A:1E:1C,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,89
96:76:55:4E:4C:41,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,181
42:1B:F3:FC:BA:F8,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,399
A8:46:9D:93:8F:93,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,140
34:5E:08:D2:98:AE,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,680
40:AE:30:05:69:9B,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,638
70:58:A4:30:56:10,IEEE802.11,"Wi-Fi AP",1774456024,1774456024,0,0,0.0,0.0,0
66:46:AF:96:9E:1F,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,240
F4:D4:88:AE:2B:C9,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,2358
4A:4C:E5:A0:4F:3E,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,76
A8:46:9D:10:E6:04,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,62
F8:59:71:A0:C2:98,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,76
E0:2E:0B:BC:38:B3,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,125
A8:46:9D:61:55:97,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,202
A8:46:9D:1D:4A:E7,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,202
B2:43:B2:70:98:6A,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,116
F8:18:97:EE:6A:A2,IEEE802.11,"Wi-Fi AP",1774456024,1774456024,0,-92,35.768773667,-78.639007667,0
64:57:25:CD:37:4D,IEEE802.11,"Wi-Fi Device",1774456024,1774456024,0,0,0.0,0.0,76
A6:46:9D:11:01:FD,IEEE802.11,"Wi-Fi WDS",1774456024,1774456024,0,0,0.0,0.0,76
FE:01:35:38:F0:4A,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,298
B4:61:E9:06:59:63,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,688
E0:2E:0B:FC:FB:01,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,250
D4:E2:2F:18:14:64,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,692
9E:5B:F7:64:70:D3,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,934
D4:56:9E:B4:BF:D3,Bluetooth,BTLE,1774456024,1774456024,0,0,35.7687595,-78.639005667,0
42:E8:D8:3F:D3:87,Bluetooth,BTLE,1774456024,1774456024,0,0,35.7687595,-78.639005667,0
E6:6A:DF:F2:ED:BD,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,120
96:CF:E4:0C:20:67,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,973
A8:46:9D:FE:B8:2A,IEEE802.11,"Wi-Fi Bridged",1774456024,1774456024,0,0,0.0,0.0,70
A2:4C:CB:BC:C3:97,IEEE802.11,"Wi-Fi Client",1774456024,1774456024,0,-69,35.768626833,-78.63899,0
3A:D0:4C:19:0D:1A,Bluetooth,BTLE,1774456025,1774456025,0,0,35.768611833,-78.638988667,0
9C:05:D6:36:D4:38,IEEE802.11,"Wi-Fi AP",1774456027,1774456027,0,-91,35.768312667,-78.638981333,0
C6:CA:5A:9D:D5:62,IEEE802.11,"Wi-Fi Bridged",1774456027,1774456027,0,0,0.0,0.0,210
A2:E9:95:F9:FE:8A,IEEE802.11,"Wi-Fi Client",1774456027,1774456027,0,-93,35.768312667,-78.638981333,0
53:BD:7F:6B:66:67,Bluetooth,BTLE,1774456029,1774456029,0,0,35.768114,-78.638997833,0
4A:D5:EA:8C:FC:9C,Bluetooth,BTLE,1774456029,1774456029,0,0,35.768029333,-78.639008,0
FC:AE:34:24:FD:63,IEEE802.11,"Wi-Fi AP",1774456031,1774456031,0,0,0.0,0.0,0
FC:AE:34:32:20:C8,IEEE802.11,"Wi-Fi Bridged",1774456031,1774456031,0,0,0.0,0.0,62
68:4A:76:7E:AF:7E,IEEE802.11,"Wi-Fi AP",1774456031,1774456031,0,-70,35.767628667,-78.639072167,0
F8:DA:0C:5F:CA:CB,IEEE802.11,"Wi-Fi Client",1774456031,1774456031,0,-90,35.767628667,-78.639072167,0
68:4A:76:29:15:16,IEEE802.11,"Wi-Fi AP",1774456031,1774456031,0,-86,35.767628667,-78.639072167,0
70:58:A4:BB:9A:55,IEEE802.11,"Wi-Fi AP",1774456031,1774456031,0,-90,35.76743,-78.639098,0
4A:52:A1:C0:F3:F7,IEEE802.11,"Wi-Fi AP",1774456032,1774456032,0,-94,35.76743,-78.639098,0
BC:96:E5:17:58:06,IEEE802.11,"Wi-Fi AP",1774456032,1774456032,0,-95,35.76743,-78.639098,0
1E:96:E5:AF:2F:9F,IEEE802.11,"Wi-Fi AP",1774456032,1774456032,0,-95,35.76743,-78.639098,0
70:58:A4:6A:46:A1,IEEE802.11,"Wi-Fi AP",1774456031,1774456031,0,-88,35.76743,-78.639098,0
88:1D:FC:69:BF:96,IEEE802.11,"Wi-Fi Bridged",1774456032,1774456032,0,0,0.0,0.0,284
42:52:A1:59:C2:FE,IEEE802.11,"Wi-Fi AP",1774456032,1774456032,0,-88,35.76743,-78.639098,0
42:52:A1:79:7F:7D,IEEE802.11,"Wi-Fi AP",1774456032,1774456032,0,-93,35.76743,-78.639098,0
0C:7B:C8:93:48:3E,IEEE802.11,"Wi-Fi Bridged",1774456032,1774456032,0,0,0.0,0.0,70
3C:52:A1:26:E9:84,IEEE802.11,"Wi-Fi AP",1774456032,1774456032,0,-88,35.76743,-78.639098,0
3C:52:A1:C1:BB:10,IEEE802.11,"Wi-Fi AP",1774456032,1774456032,0,-94,35.76743,-78.639098,0
1A:67:BE:B7:1A:EB,IEEE802.11,"Wi-Fi AP",1774456032,1774456032,0,-95,35.76743,-78.639098,0
46:52:A1:79:4F:0E,IEEE802.11,"Wi-Fi AP",1774456032,1774456032,0,-88,35.76743,-78.639098,0
2C:67:BE:B1:B0:B6,IEEE802.11,"Wi-Fi AP",1774456032,1774456032,0,-95,35.76743,-78.639098,0
94:83:C4:19:2A:B1,IEEE802.11,"Wi-Fi AP",1774456032,1774456032,0,-92,35.76743,-78.639098,0
46:52:A1:BF:9D:DF,IEEE802.11,"Wi-Fi AP",1774456032,1774456032,0,-93,35.76743,-78.639098,0
D4:BE:DC:CA:62:D3,IEEE802.11,"Wi-Fi Bridged",1774456032,1774456032,0,0,0.0,0.0,76
0C:7C:28:4D:54:5F,IEEE802.11,"Wi-Fi AP",1774456034,1774456034,0,-95,35.767057333,-78.639135167,0
0C:7C:28:5A:0E:B2,IEEE802.11,"Wi-Fi AP",1774456034,1774456034,0,-96,35.767057333,-78.639135167,0
0C:8B:7D:24:51:53,IEEE802.11,"Wi-Fi Bridged",1774456034,1774456034,0,0,0.0,0.0,334
1C:53:F9:D8:0F:66,IEEE802.11,"Wi-Fi Bridged",1774456034,1774456034,0,0,0.0,0.0,220
5C:35:FC:3C:E2:F6,IEEE802.11,"Wi-Fi AP",1774456034,1774456034,0,-96,35.766866333,-78.639151667,0
88:96:4E:D3:51:8A,IEEE802.11,"Wi-Fi AP",1774456035,1774456035,0,-92,35.766866333,-78.639151667,0
86:96:4E:AD:81:E3,IEEE802.11,"Wi-Fi AP",1774456035,1774456035,0,-94,35.766866333,-78.639151667,131
0A:9B:4A:F2:33:8D,IEEE802.11,"Wi-Fi AP",1774456035,1774456035,0,-96,35.766866333,-78.639151667,0
1E:9A:7D:03:DE:67,IEEE802.11,"Wi-Fi AP",1774456035,1774456035,0,-94,35.766866333,-78.639151667,0
58:9B:4A:0E:DD:A8,IEEE802.11,"Wi-Fi AP",1774456035,1774456035,0,-96,35.766866333,-78.639151667,0
08:7B:12:69:31:1B,IEEE802.11,"Wi-Fi AP",1774456035,1774456035,0,-96,35.766866333,-78.639151667,0
20:9A:7D:4E:44:50,IEEE802.11,"Wi-Fi AP",1774456035,1774456035,0,-93,35.766866333,-78.639151667,0
44:AD:B1:36:B1:66,IEEE802.11,"Wi-Fi AP",1774456035,1774456035,0,-96,35.766866333,-78.639151667,0
A0:8A:06:99:67:93,IEEE802.11,"Wi-Fi AP",1774456035,1774456035,0,-96,35.766866333,-78.639151667,0
32:D3:CF:F3:39:BB,IEEE802.11,"Wi-Fi AP",1774456035,1774456035,0,-97,35.766866333,-78.639151667,0
EA:D0:FC:50:B5:6F,IEEE802.11,"Wi-Fi AP",1774456034,1774456034,0,-94,35.766866333,-78.639151667,0
28:25:5F:D9:3D:93,IEEE802.11,"Wi-Fi AP",1774456038,1774456038,0,-74,35.766156333,-78.639213,0
0E:41:1A:0C:09:CC,IEEE802.11,"Wi-Fi Client",1774456039,1774456039,0,-67,35.766156333,-78.639213,0
EC:C3:02:F9:28:9D,IEEE802.11,"Wi-Fi AP",1774456039,1774456039,0,-69,35.766156333,-78.639213,62
3A:38:71:73:AA:C5,IEEE802.11,"Wi-Fi Client",1774456039,1774456039,0,0,0.0,0.0,0
00:20:00:3D:04:A7,IEEE802.11,"Wi-Fi Client",1774456039,1774456039,0,-77,35.766156333,-78.639213,0
A4:97:33:1A:4B:64,IEEE802.11,"Wi-Fi AP",1774456039,1774456039,0,-67,35.766156333,-78.639213,0
00:6F:F2:53:98:04,IEEE802.11,"Wi-Fi AP",1774456039,1774456039,0,-77,35.766156333,-78.639213,0
EC:C3:02:A3:4A:81,IEEE802.11,"Wi-Fi AP",1774456039,1774456039,0,-68,35.766156333,-78.639213,62
B0:93:5B:C3:1E:F4,IEEE802.11,"Wi-Fi AP",1774456039,1774456039,0,-85,35.766156333,-78.639213,0
5C:35:FC:1F:C0:8A,IEEE802.11,"Wi-Fi AP",1774456039,1774456039,0,-85,35.766156333,-78.639213,0
E2:95:94:FC:F3:88,IEEE802.11,"Wi-Fi Client",1774456039,1774456039,0,0,0.0,0.0,0
DC:08:DA:7C:ED:7B,IEEE802.11,"Wi-Fi AP",1774456039,1774456039,0,-82,35.766156333,-78.639213,0
00:14:3E:D1:A8:02,IEEE802.11,"Wi-Fi AP",1774456039,1774456039,0,-81,35.766156333,-78.639213,0
F4:E2:C6:55:FA:F9,IEEE802.11,"Wi-Fi Bridged",1774456039,1774456039,0,0,0.0,0.0,418
D6:BE:DC:DC:D2:9A,IEEE802.11,"Wi-Fi AP",1774456039,1774456039,0,-81,35.766156333,-78.639213,0
FC:12:63:C7:C7:63,IEEE802.11,"Wi-Fi AP",1774456039,1774456039,0,-73,35.766156333,-78.639213,0
E4:30:22:87:8A:DF,IEEE802.11,"Wi-Fi Bridged",1774456039,1774456039,0,0,0.0,0.0,70
E4:38:83:05:D3:96,IEEE802.11,"Wi-Fi AP",1774456039,1774456039,0,0,0.0,0.0,0
F4:E2:C6:9F:98:79,IEEE802.11,"Wi-Fi Client",1774456039,1774456039,0,0,0.0,0.0,0
F4:E2:C6:ED:40:2F,IEEE802.11,"Wi-Fi Bridged",1774456039,1774456039,0,0,0.0,0.0,89
CC:AB:2C:B4:FF:2B,IEEE802.11,"Wi-Fi AP",1774456040,1774456040,0,-84,35.765991667,-78.6392265,0
28:74:F5:ED:6D:2A,IEEE802.11,"Wi-Fi AP",1774456040,1774456040,0,-90,35.765991667,-78.6392265,62
14:55:B9:FC:55:FF,IEEE802.11,"Wi-Fi AP",1774456040,1774456040,0,-95,35.765991667,-78.6392265,0
28:25:5F:5F:D0:32,IEEE802.11,"Wi-Fi AP",1774456042,1774456042,0,-91,35.765578833,-78.639260667,62
28:25:5F:27:40:FF,IEEE802.11,"Wi-Fi AP",1774456042,1774456042,0,-91,35.765578833,-78.639260667,62
7C:F6:66:A4:9F:66,IEEE802.11,"Wi-Fi Bridged",1774456042,1774456042,0,0,0.0,0.0,224
18:A5:A2:31:2A:8F,IEEE802.11,"Wi-Fi AP",1774456043,1774456043,0,-93,35.765409333,-78.639274167,0
18:A5:FF:23:54:73,IEEE802.11,"Wi-Fi AP",1774456043,1774456043,0,-95,35.765409333,-78.639274167,0
9A:BB:16:4B:11:F7,IEEE802.11,"Wi-Fi Client",1774456043,1774456043,0,0,0.0,0.0,0
0C:EF:15:73:4F:6A,IEEE802.11,"Wi-Fi AP",1774456043,1774456043,0,-92,35.765409333,-78.639274167,0
2E:67:BE:31:F4:6E,IEEE802.11,"Wi-Fi AP",1774456045,1774456045,0,-92,35.765061833,-78.639304,0
62:83:E7:42:E4:AD,IEEE802.11,"Wi-Fi AP",1774456046,1774456046,0,-66,35.764939,-78.639315,0
94:91:7F:1B:BA:BA,IEEE802.11,"Wi-Fi AP",1774456046,1774456046,0,-71,35.764939,-78.639315,0
6E:56:97:02:D4:66,IEEE802.11,"Wi-Fi AP",1774456046,1774456046,0,-77,35.764939,-78.639315,0
94:F7:BE:38:A6:03,IEEE802.11,"Wi-Fi AP",1774456046,1774456046,0,-64,35.764939,-78.639315,0
B0:BB:E5:CD:54:D1,IEEE802.11,"Wi-Fi AP",1774456046,1774456046,0,-79,35.764939,-78.639315,0
4C:19:5D:62:2D:D1,IEEE802.11,"Wi-Fi AP",1774456046,1774456046,0,-69,35.764939,-78.639315,0
2C:67:BE:0A:E0:21,IEEE802.11,"Wi-Fi AP",1774456046,1774456046,0,-77,35.764939,-78.639315,0
20:58:43:CE:56:75,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-80,35.764939,-78.639315,0
B0:FC:88:E1:51:34,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-67,35.764939,-78.639315,0
8E:88:3B:F6:1A:BB,IEEE802.11,"Wi-Fi Client",1774456047,1774456047,0,0,0.0,0.0,0
F4:69:42:C1:31:10,IEEE802.11,"Wi-Fi AP",1774456046,1774456046,0,-60,35.764939,-78.639315,0
44:AD:B1:5A:6D:C8,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-82,35.764939,-78.639315,0
F8:5B:3B:16:26:74,IEEE802.11,"Wi-Fi AP",1774456046,1774456046,0,-83,35.764939,-78.639315,0
24:41:FE:8E:84:B6,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-65,35.764939,-78.639315,0
F8:3E:B0:10:6E:D7,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-60,35.7648510000003,-78.6393230000088,0
E0:1F:2B:19:92:D7,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-78,35.764763,-78.639331,0
0C:73:29:30:6A:B0,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-64,35.764763,-78.639331,0
2C:67:BE:C8:3C:AE,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-54,35.764763,-78.639331,0
4C:22:F3:5F:5B:65,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-72,35.764763,-78.639331,0
F8:3E:B0:34:FA:74,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-79,35.764763,-78.639331,0
F4:52:46:F2:CE:8E,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-66,35.764763,-78.639331,0
74:37:5F:71:80:B2,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-91,35.764763,-78.639331,0
4C:19:5D:BB:C6:2A,IEEE802.11,"Wi-Fi AP",1774456048,1774456048,0,-82,35.764763,-78.639331,0
6A:DE:7C:C8:7B:4A,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-94,35.764763,-78.639331,0
BC:96:E5:2B:C2:50,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-79,35.764763,-78.639331,0
DC:08:DA:4F:54:D2,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-94,35.764763,-78.639331,0
84:1E:A3:20:BD:36,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-95,35.764763,-78.639331,0
F4:E2:C6:D3:A4:6D,IEEE802.11,"Wi-Fi Bridged",1774456047,1774456047,0,0,0.0,0.0,207
E6:F7:5B:67:83:11,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-85,35.764763,-78.639331,0
2C:67:BE:8C:BA:44,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-67,35.764763,-78.639331,0
F4:E2:C6:DB:21:92,IEEE802.11,"Wi-Fi Bridged",1774456047,1774456047,0,0,0.0,0.0,434
7E:08:DA:C8:22:E8,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-89,35.764763,-78.639331,0
E4:F7:5B:C4:9A:30,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-86,35.764763,-78.639331,0
58:90:43:F7:61:A6,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-96,35.764763,-78.639331,0
F8:3E:B0:84:27:FD,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-87,35.764763,-78.639331,0
88:DE:7C:8B:AC:89,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-93,35.764763,-78.639331,0
72:D3:CF:7D:98:39,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-94,35.764763,-78.639331,0
36:5E:08:43:B8:FA,IEEE802.11,"Wi-Fi AP",1774456048,1774456048,0,-87,35.764763,-78.639331,0
44:E1:37:DC:8D:20,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-54,35.764763,-78.639331,0
DC:08:DA:43:D4:74,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-70,35.764763,-78.639331,0
12:59:32:D6:85:D3,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-75,35.764763,-78.639331,0
7C:DB:98:A2:D6:2F,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-93,35.764763,-78.639331,0
28:AD:18:79:BA:FB,IEEE802.11,"Wi-Fi Client",1774456047,1774456047,0,0,0.0,0.0,0
90:D3:CF:B6:4A:2F,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-80,35.764763,-78.639331,0
D6:E2:2F:DE:9C:C0,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-86,35.764763,-78.639331,0
F4:69:42:C9:5A:F7,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-79,35.764763,-78.639331,0
DC:08:DA:5D:3B:B6,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-73,35.764763,-78.639331,0
28:25:5F:FC:DE:26,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-72,35.764763,-78.639331,0
1C:B0:44:80:ED:47,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-91,35.764763,-78.639331,0
18:EE:86:3C:17:8D,IEEE802.11,"Wi-Fi AP",1774456047,1774456047,0,-95,35.764763,-78.639331,0
4C:AB:F8:9F:9E:0D,IEEE802.11,"Wi-Fi AP",1774456048,1774456048,0,-86,35.764763,-78.639331,0
90:D3:CF:FA:5B:60,IEEE802.11,"Wi-Fi AP",1774456048,1774456048,0,-92,35.764763,-78.639331,0
40:48:6E:13:01:B7,IEEE802.11,"Wi-Fi AP",1774456048,1774456048,0,-73,35.764586333,-78.639347,0
D0:FC:D0:5F:1B:0E,IEEE802.11,"Wi-Fi AP",1774456048,1774456048,0,-95,35.764586333,-78.639347,0
A4:FC:A1:A2:F8:CA,IEEE802.11,"Wi-Fi AP",1774456048,1774456048,0,-94,35.764586333,-78.639347,0
98:18:88:44:76:49,IEEE802.11,"Wi-Fi Device",1774456048,1774456048,0,0,0.0,0.0,46
41:92:5B:74:D9:A5,Bluetooth,BTLE,1774456049,1774456049,0,0,35.764443333,-78.639359667,0
18:9C:27:E7:86:BC,IEEE802.11,"Wi-Fi AP",1774456051,1774456051,0,-85,35.764135167,-78.639386167,0
D6:E2:2F:49:90:B9,IEEE802.11,"Wi-Fi AP",1774456050,1774456050,0,-94,35.764135167,-78.639386167,0
06:9C:27:F3:7C:79,IEEE802.11,"Wi-Fi AP",1774456051,1774456051,0,-84,35.764135167,-78.639386167,0
8C:5A:25:15:76:D7,IEEE802.11,"Wi-Fi AP",1774456051,1774456051,0,-95,35.764135167,-78.639386167,0
12:FC:88:2F:65:74,IEEE802.11,"Wi-Fi AP",1774456051,1774456051,0,-91,35.764135167,-78.639386167,0
D6:69:42:84:04:E3,IEEE802.11,"Wi-Fi AP",1774456051,1774456051,0,-93,35.764135167,-78.639386167,0
0A:67:BE:2E:21:B8,IEEE802.11,"Wi-Fi AP",1774456051,1774456051,0,-96,35.764135167,-78.639386167,0
B0:FC:88:12:15:99,IEEE802.11,"Wi-Fi AP",1774456051,1774456051,0,-91,35.764135167,-78.639386167,0
42:8A:06:C9:25:34,IEEE802.11,"Wi-Fi AP",1774456051,1774456051,0,-87,35.764135167,-78.639386167,0
0C:73:29:80:4E:42,IEEE802.11,"Wi-Fi AP",1774456051,1774456051,0,-84,35.764135167,-78.639386167,0
